# CSV-File created with merge-csv.com
# -----------------------------------------------------------

Title,Publisher,Link,Year,_id
"Maninderjit Kaur, Moin Uddin, Harsh Kumar Verma, ""Performance Evaluation of QoS Parameters in Cognitive Radio Using Genetic Algorithm""","International Journal of Electronics and Communication Engineering, Vol. 4, Pages 1592-1597",https://pdfs.semanticscholar.org/743c/ee7e60fa665c7d4427a954a38e8ccb322b25.pdf,2010,6430445438bff038a7805774
"Avishek Sinha, Samayveer Singh & Harsh K. Verma AI-Driven Task Scheduling Strategy with Blockchain Integration for Edge Computing",Journal of Grid Computing,https://link.springer.com/article/10.1007/s10723-024-09743-9,2024,6698e83a471b20290453cb15
"Renu Verma, Kuldeep Kumar & Harsh K. Verma Prioritizing God Class Code Smells in Object-Oriented Software Using Fuzzy Inference System",Arabian Journal for Science and Engineering,https://link.springer.com/article/10.1007/s13369-024-08826-9,2024,6698f349471b202904560497
"Vikramjit Singh, Krishna Pal Sharma, Harsh Kumar Verma MF‐DLB: Multimetric forwarding and directed acyclic graph‐based load balancing for geographic routing in FANETs",Concurrency and Computation: Practice and Experience,https://doi.org/10.1002/cpe.8025,2024,6698f3c4471b202904561f3d
"Dogra, Amit Kumar, Verma, Harsh Kumar. ""PyCorpus: a benchmark corpus of python programs for dynamic program analysis.""",Journal of Data Acquisition and Processing,,2023,6698c90c471b20290450b1a8
"Verma, Renu, Kuldeep Kumar, and Harsh K. Verma. ""Code smell prioritization in object‐oriented software systems: A systematic literature review.""",Journal of Software: Evolution and Process,https://onlinelibrary.wiley.com/doi/abs/10.1002/smr.2536,2023,6698c98a471b20290450cbf9
"Singh, Balraj, Harsh K. Verma, and Vishu Madaan. ""Performance Challenges and Solutions in Big Data Platform Hadoop.""",Recent Advances in Computer Science and Communications (Formerly: Recent Patents on Computer Science),https://www.ingentaconnect.com/content/ben/rascs/2023/00000016/00000009/art00004,2023,6698dfaa471b2029045351d3
"Kaur, Karandeep, and Harsh K. Verma. ""IoV-Health: an intelligent integrated emergency health monitoring and alert generation system.""",Soft Computing,https://link.springer.com/article/10.1007/s00500-023-08251-4,2023,6698e01c471b202904535b09
"Kaur, Karandeep, and Harsh Kumar Verma. ""A multi-sensor based emergency healthcare monitoring system integrating heart status, stress, and alcohol detections.""",Sensor Review,https://www.emerald.com/insight/content/doi/10.1108/SR-03-2022-0136/full/html,2023,6698e0ac471b20290453604e
"Himansu Sekhar Pattanayak, Harsh Kumar Verma, Amrit Lal Sangal, Gravitational community detection by predicting diameter.",Discret. Math. Algorithm and Applications,https://www.worldscientific.com/doi/abs/10.1142/S1793830921501457,2022,6698c7c6471b202904508fe1
"Ravinder Kumar Singh, Harsh Kumar Verma,” User activity classification and domain-wise ranking through social interaction,”",International Journal of System Dynamics Applications,https://www.igi-global.com/article/user-activity-classification-and-domain-wise-ranking-through-social-interactions/281696,2022,6698c865471b20290450a2b5
"Singh, Vikramjit, Krishna Pal Sharma, and Harsh Kumar Verma. ""ABNT: Adaptive beaconing and neighbor timeout for geographical routing in UAV networks.",Peer-to-Peer Networking and Applications,https://link.springer.com/article/10.1007/s12083-022-01341-4,2022,6698dd4a471b20290453054b
"Singh, Ravindra Kumar, and Harsh Kumar Verma. ""Redis-Based Messaging Queue and Cache-Enabled Parallel Processing Social Media Analytics Framework",The Computer Journal,https://doi.org/10.1093/comjnl/bxaa114,2022,6698ddc3471b202904531d1d
"Lone, Faisal Rasheed, Harsh Kumar Verma, and Krishna Pal Sharma. ""Security Vulnerabilities of Cyber-physical Systems: Autonomous Vehicles Perspective.""",Cyber-Physical Systems.,https://www.taylorfrancis.com/chapters/edit/10.1201/9781003202752-10/security-vulnerabilities-cyber-physical-systems-autonomous-vehicles-perspective-faisal-rasheed-lone-harsh-kumar-verma-krishna-pal-sharma,2022,6698de82471b202904533403
"Singh, Vikramjit, Krishna Pal Sharma, and Harsh K. Verma. ""UAV-Based Cyber-Physical Systems: Concepts, Applications, and Issues.""",Cyber-Physical Systems,https://www.taylorfrancis.com/chapters/edit/10.1201/9781003202752-13/uav-based-cyber-physical-systems-concepts-applications-issues-vikramjit-singh-krishna-pal-sharma-harsh-verma,2022,6698df03471b202904533f23
"Naveen Bilandi, Harsh K Verma, Renu Dhir, ""An intelligent and energy-efficient wireless body area network to control coronavirus outbreak""",Arabian Journal for Science and Engineering,null,2021,6430445438bff038a780578b
"Balraj Singh, Harsh K Verma, ""EMM: Extended matching market based scheduling for big data platform hadoop""",Multimedia Tools and Applications,null,2021,6430445438bff038a780578c
"Ravindra Kumar Singh, Harsh Kumar Verma, ""User Activity Classification and Domain-Wise Ranking Through Social Interactions""",International Journal of System Dynamics Applications (IJSDA),null,2021,6430445438bff038a780578d
"Naveen Bilandi, Harsh K Verma, Renu Dhir, ""Energy-efficient relay node selection scheme for sustainable wireless body area networks""",Sustainable Computing: Informatics and Systems,null,2021,6430445438bff038a780578e
"Harsh Kumar Verma, Krishna Pal Sharma, ""Evolution of VANETS to IoV: Applications and Challenges""",Tehnički glasnik,null,2021,6430445438bff038a780578f
"Naveen Bilandi, Harsh K Verma, Renu Dhir, ""hPSO-SA: hybrid particle swarm optimization-simulated annealing algorithm for relay node selection in wireless body area networks""",Applied Intelligence,null,2021,6430445438bff038a7805790
"Balraj Singh, Harsh K Verma, ""IMSM: An Interval Migration Based Approach for Skew Mitigation in MapReduce""",Recent Advances in Computer Science and Communications (Formerly: Recent Patents on Computer Science),null,2021,6430445438bff038a7805791
"Naveen bilandi, Harsh K Verma, Renu Dhir, ""AHP–neutrosophic decision model for selection of relay node in wireless body area network""",CAAI Transactions on Intelligence Technology,https://digital-library.theiet.org/content/journals/10.1049/trit.2020.0059,2020,6430445438bff038a780577a
"Naveen Bilandi, Harsh K Verma, Renu Dhir, ""Novel transportation layers of NiO and ZnO for the fabrication of perovskite solar cell for e-monitoring of healthcare""","Journal of Sol-Gel Science and Technology, (SCI, 2.008)",https://link.springer.com/article/10.1007/s10971-020-05320-0,2020,6430445438bff038a780577b
"Naveen Bilandi , Harsh Kumar Verma, Renu Dhir, ""Performance and evaluation of energy optimization techniques for wireless body area networks""",Beni-Suef University Journal of Basic and Applied Sciences,null,2020,6430445438bff038a780577c
"Naveen Bilandi , Harsh K Verma, Renu Dhir, ""An Energy Efficient Health Monitoring System using Relay Node in Wireless Body Area Networks""",EAI Endorsed Transactions on Pervasive Health and Technology (Scopus Indexed),null,2020,6430445438bff038a780577d
"Ravindra Kumar Singh, Harsh Kumar Verma, ""Redis Based Messaging Queue and Cache Enabled Parallel Processing Social Media Analytics Framework""",Journal of King Saud University - Computer and Information Sciences (Scopus Indexed),https://www.sciencedirect.com/science/article/pii/S1319157820303542,2020,6430445438bff038a780577e
"Aruna Malik, Geeta Sikka, Harsh K Verma, ""A Reversible Data Hiding Scheme for Interpolated Images Based on Pixel Intensity Range""","Multimedia Tools and Applications, Pages 1-27 (SCIE, Impact Factor = 2.313)",https://link.springer.com/content/pdf/10.1007/s11042-020-08691-2.pdf,2020,6430445438bff038a780577f
"Manoj Kumar, Harsh Kumar Verma, Geeta Sikka, ""A secure data transmission protocol for cloud-assisted edge-Internet of Things environment""","Transactions on Emerging Telecommunications Technologies, e3883 (SCIE, Impact Factor = 1.594)",https://onlinelibrary.wiley.com/doi/abs/10.1002/ett.3883,2020,6430445438bff038a7805780
"Balraj Singh and Harsh K Verma, ""IMSM: An Interval Migration Based Approach for Skew Mitigation in MapReduce""",Recent Advances in Computer Science and Communications (Scopus Indexed),null,2020,6430445438bff038a7805781
"Himansu Sekhar Pattanayak, Harsh K Verma, Amrit Lal Sangal, ""Lengthening of average path length in social networks due to the effect of community structure""",Journal of King Saud University-Computer and Information Sciences,null,2020,6430445438bff038a7805784
"Ravindra Kumar Singh, Harsh Kumar Verma ""Influence of social media analytics on online food delivery systems""",International Journal of Information System Modeling and Design (IJISMD),null,2020,6430445438bff038a7805785
"Ravindra Kumar Singh, Harsh Kumar Verma,""Redis-Based Messaging Queue and Cache-Enabled Parallel Processing Social Media Analytics Framework""",The Computer Journal,null,2020,6430445438bff038a7805786
"Manoj Kumar, Harsh Kumar Verma, Geeta Sikka,""A Secure and Authentic Data Transmission Protocol for Cloud-Based Edge-IoT Environment""","Transactions on Emerging Telecommunications Technologies, 30 (4), e3292",null,2019,6430445438bff038a7805775
"Aruna Malik, Geeta Sikka, and Harsh K Verma, ""A High Capacity Data Hiding Scheme Using Modified AMBTC Compression Technique""","International Arab Journal of Information Technology, Volume 16, Issue 1, Pages 148-155",#,2019,6430445438bff038a7805776
"HS Pattanayak, AL Sangal, HK Verma, ""Community detection in social networks based on fire propagation""","Swarm and evolutionary computation 44, 31-48 (SCI, Impact Factor = 6.912)",https://www.sciencedirect.com/science/article/pii/S2210650218300993,2019,6430445438bff038a7805777
"Balraj Singh, Harsh Kumar Verma, Gulshan Kumar, and Hye-jin Kim,""An improved content splitting and merging algorithm for Hadoop clusters using component analysis and hamming distance""","International Journal of Technology, Policy and Management (Scopus Indexed)",null,2019,6430445438bff038a7805782
"Naveen Bilandi, Harsh K Verma, Renu Dhir, ""PSOBAN: a novel particle swarm optimization based protocol for wireless body area networks""",SN Applied Sciences,null,2019,6430445438bff038a7805788
"Aruna Malik, Geeta Sikka, Harsh K Verma, ""An AMBTC compression based data hiding scheme using pixel value adjusting strategy""","Multidimensional Systems and Signal Processing, 26, pp. 1801-1818",https://link.springer.com/article/10.1007/s11045-017-0530-8,2018,6430445438bff038a7805778
"Aruna Malik, Geeta Sikka, Harsh Kumar Verma, ""A high payload data hiding scheme based on modified AMBTC technique""","Multimedia Tools and Applications, Vol. 76, Pages 14151-14167",https://link.springer.com/article/10.1007/s11042-016-3815-2,2017,6430445438bff038a7805764
"Aruna Malik, Geeta Sikka, Harsh Kumar Verma, ""An image interpolation based reversible data hiding scheme using pixel value adjusting feature""","Multimedia Tools and Applications, Vol. 76, Pages 13025-13046",https://link.springer.com/article/10.1007/s11042-016-3707-5,2017,6430445438bff038a7805765
"A Malik, G Sikka, HK Verma, ""A high capacity text steganography scheme based on huffman compression and color coding""","Journal of Information and Optimization Sciences 38 (5), 647-664",null,2017,6430445438bff038a7805779
"Aruna Malik, Geeta Sikka, Harsh K Verma, ""A high capacity text steganography scheme based on LZW compression and color coding""","Engineering Science and Technology, an International Journal",null,2017,6430445438bff038a7805789
"Aruna Malik, Geeta Sikka, Harsh K Verma, ""Image interpolation based high capacity reversible data hiding scheme""",Multimedia Tools and Applications,null,2017,6430445438bff038a780578a
"Aruna Malik, Geeta Sikka, Harsh Kumar Verma, ""A high capacity text steganography scheme based on LZW compression and color coding""","An International Journal of Engineering Science and Technology, Vol. 20, Pages 72-79",https://www.sciencedirect.com/science/article/pii/S2215098616301331,2016,6430445438bff038a7805766
"Aruna Malik, Geeta Sikka, Harsh Kumar Verma, ""Image interpolation based high capacity reversible data hiding scheme""","Multimedia Tools and Applications, Vol. 76, Pages 1-17",https://link.springer.com/article/10.1007/s11042-016-4186-4,2016,6430445438bff038a7805767
"Nischay Bahl, Ajay Kumar Sharma, Harsh Kumar Verma, ""On the Energy Efficiency of WSN Communications Operating Under Non-coherent M-FSK and M-QAM Modulations""","International Journal of Wireless Information Networks, Vol. 23, Pages 222-230",https://link.springer.com/article/10.1007/s10776-016-0314-3,2016,6430445438bff038a780576c
"Sandeep Mehmi, Harsh Kumar Verma, Amrit Lal Sangal, ""Comparative analysis of cloudlet completion time in time and space shared allocation policies during attack on smart grid cloud""","Procedia Computer Science, Vol. 94, Pages 435-440",https://www.sciencedirect.com/science/article/pii/S1877050916318178,2016,6430445438bff038a780576d
"Sandeep Mehmi, Amrit Lal Sangal, Harsh Kumar Verma, Kulwinder Parmar, ""Economic viability of smart grid cloud in India""","International Journal of Grid and Distributed Computing, Vol. 9, Pages 61-72",http://www.sersc.org/journals/IJGDC/vol9_no2/7.pdf,2016,6430445438bff038a780576e
"Nischay Bahl, Ajay Kumar Sharma, Harsh Kumar Verma, ""Asymptotic multicast throughput analysis and energy efficiency in WSN under double Nakagami fading channel using Extreme value theory""","AEU - International Journal of Electronics and Communications, Vol. 69, Pages 1346-1353",http://www.sciencedirect.com/science/article/pii/S1434841115001703,2015,6430445438bff038a7805768
"Nischay Bahl, Ajay Kumar Sharma, Harsh Kumar Verma, ""On the Energy Utilization of WSN Communications Using Space-Time Block Coding Over BPSK and M-QAM Modulations""","International Journal of Wireless Information Networks, Vol. 22, Pages 180-187",https://link.springer.com/article/10.1007/s10776-015-0276-x,2015,6430445438bff038a780576f
"Nischay Bahl, Ajay Kumar Sharma, Harsh Kumar Verma, ""On the energy utilization for WSN based on BPSK over the Generalized-K shadowed fading channel""","Wireless Networks, Vol. 20, Pages 2385-2393",https://link.springer.com/article/10.1007/s11276-014-0743-9,2014,6430445438bff038a7805769
